X,Y,time_us
34,24,5003
34,25,5334
34,26,5673
34,27,6015
34,28,6359
34,29,6716
34,30,7061
34,31,7415
34,32,7775
34,33,8128
35,5,431
35,6,558
35,7,705
35,8,898
35,9,1049
35,10,1238
35,11,1452
35,12,1678
35,13,1901
35,14,2160
35,15,2418
35,16,2679
35,17,2968
35,18,3257
35,19,3552
35,20,3852
35,21,4188
35,22,4510
35,23,4848
35,24,5194
35,25,5518
35,26,5890
35,27,6242
35,28,6611
35,29,6962
35,30,7346
35,31,7714
35,32,8104
35,33,8486
35,34,8859
36,5,429
36,6,562
36,7,713
36,8,887
36,9,1064
36,10,1273
36,11,1492
36,12,1723
36,13,1961
36,14,2216
36,15,2488
36,16,2769
36,17,3051
36,18,3355
36,19,3665
36,20,3998
36,21,4320
36,22,4670
36,23,5009
36,24,5372
36,25,5737
36,26,6104
36,27,6470
36,28,6856
36,29,7224
36,30,7631
36,31,8023
36,32,8409
36,33,8818
36,34,9201
36,35,9603
37,5,453
37,6,583
37,7,783
37,8,908
37,9,1106
37,10,1309
37,11,1536
37,12,1769
37,13,2012
37,14,2279
37,15,2560
37,16,2845
37,17,3147
37,18,3464
37,19,3797
37,20,4117
37,21,4468
37,22,4819
37,23,5188
37,24,5553
37,25,5933
37,26,6312
37,27,6701
37,28,7104
37,29,7507
37,30,7904
37,31,8337
37,32,8736
37,33,9136
37,34,9573
37,35,9988
37,36,10410
38,5,454
38,6,589
38,7,762
38,8,943
38,9,1122
38,10,1345
38,11,1580
38,12,1827
38,13,2081
38,14,2344
38,15,2631
38,16,2937
38,17,3241
38,18,3567
38,19,3914
38,20,4256
38,21,4623
38,22,4972
38,23,5356
38,24,5733
38,25,6133
38,26,6512
38,27,6930
38,28,7348
38,29,7790
38,30,8199
38,31,8628
38,32,9051
38,33,9484
38,34,9927
38,35,10363
38,36,10811
38,37,11255
39,5,477
39,6,616
39,7,807
39,8,960
39,9,1169
39,10,1372
39,11,1618
39,12,1879
39,13,2137
39,14,2408
39,15,2705
39,16,3019
39,17,3344
39,18,3683
39,19,4029
39,20,4385
39,21,4751
39,22,5136
39,23,5525
39,24,5908
39,25,6330
39,26,6747
39,27,7165
39,28,7590
39,29,8027
39,30,8466
39,31,8912
39,32,9376
39,33,9828
39,34,10301
39,35,10741
39,36,11232
39,37,11678
39,38,12158
40,5,479
40,6,624
40,7,787
40,8,988
40,9,1190
40,10,1426
40,11,1662
40,12,1915
40,13,2184
40,14,2468
40,15,2783
40,16,3110
40,17,3442
40,18,3788
40,19,4154
40,20,4511
40,21,4898
40,22,5295
40,23,5693
40,24,6097
40,25,6525
40,26,6944
40,27,7399
40,28,7836
40,29,8293
40,30,8739
40,31,9215
40,32,9696
40,33,10168
40,34,10642
40,35,11132
40,36,11626
40,37,12106
40,38,12612
40,39,13084
41,5,488
41,6,637
41,7,806
41,8,1018
41,9,1216
41,10,1461
41,11,1707
41,12,1969
41,13,2245
41,14,2539
41,15,2866
41,16,3193
41,17,3530
41,18,3897
41,19,4260
41,20,4647
41,21,5043
41,22,5439
41,23,5859
41,24,6288
41,25,6728
41,26,7165
41,27,7624
41,28,8095
41,29,8556
41,30,9048
41,31,9523
41,32,10028
41,33,10517
41,34,11015
41,35,11519
41,36,12009
41,37,12521
41,38,13016
41,39,13559
41,40,14072
42,5,498
42,6,645
42,7,833
42,8,1029
42,9,1245
42,10,1477
42,11,1737
42,12,2011
42,13,2305
42,14,2603
42,15,2934
42,16,3275
42,17,3625
42,18,4005
42,19,4385
42,20,4779
42,21,5170
42,22,5594
42,23,6026
42,24,6473
42,25,6920
42,26,7386
42,27,7854
42,28,8334
42,29,8834
42,30,9324
42,31,9825
42,32,10334
42,33,10857
42,34,11375
42,35,11885
42,36,12429
42,37,12948
42,38,13490
42,39,14045
42,40,14577
42,41,15107
43,5,504
43,6,663
43,7,851
43,8,1064
43,9,1287
43,10,1516
43,11,1795
43,12,2061
43,13,2368
43,14,2673
43,15,3016
43,16,3354
43,17,3725
43,18,4102
43,19,4511
43,20,4899
43,21,5323
43,22,5739
43,23,6187
43,24,6655
43,25,7108
43,26,7597
43,27,8085
43,28,8593
43,29,9094
