X,Y,time_us
26,25,3076
25,26,4091
26,26,3224
27,5,493
5,27,1134
27,6,655
6,27,1167
27,7,703
7,27,1335
27,8,823
8,27,1492
27,9,969
9,27,1655
27,10,1075
10,27,1747
27,11,1169
11,27,1870
27,12,1285
12,27,2027
27,13,1418
13,27,2164
27,14,1535
14,27,2360
27,15,1682
15,27,2494
27,16,1800
16,27,2691
27,17,1922
17,27,2830
27,18,2091
18,27,2991
27,19,2261
19,27,3144
27,20,2394
20,27,3449
27,21,2570
21,27,3525
27,22,2714
22,27,3684
27,23,2914
23,27,3845
27,24,3016
24,27,4075
27,25,3277
25,27,4344
27,26,3385
26,27,4429
27,27,3595
28,5,556
5,28,1113
28,6,647
6,28,1234
28,7,728
7,28,1396
28,8,795
8,28,1460
28,9,975
9,28,1598
28,10,1009
10,28,1742
28,11,1187
11,28,1964
28,12,1302
12,28,2162
28,13,1446
13,28,2236
28,14,1588
14,28,2418
28,15,1725
15,28,2561
28,16,1838
16,28,2661
28,17,2031
17,28,2923
28,18,2177
18,28,3133
28,19,2316
19,28,3221
28,20,2467
20,28,3399
28,21,2654
21,28,3645
28,22,2827
22,28,3834
28,23,3016
23,28,4053
28,24,3113
24,28,4104
28,25,3305
25,28,4406
28,26,3479
26,28,4588
28,27,3667
27,28,4765
28,28,3796
29,5,561
5,29,1105
29,6,623
6,29,1258
29,7,730
7,29,1430
29,8,826
8,29,1500
29,9,977
9,29,1652
29,10,1078
10,29,1839
29,11,1227
11,29,2102
29,12,1331
12,29,2129
29,13,1475
13,29,2326
29,14,1610
14,29,2568
29,15,1785
15,29,2665
29,16,1887
16,29,2770
29,17,2069
17,29,2961
29,18,2244
18,29,3172
29,19,2401
19,29,3344
29,20,2550
20,29,3549
29,21,2737
21,29,3705
29,22,2940
22,29,3981
29,23,3100
23,29,4165
29,24,3232
24,29,4293
29,25,3441
25,29,4503
29,26,3617
26,29,4784
29,27,3803
27,29,5044
29,28,3968
28,29,5197
29,29,4132
30,5,518
5,30,1170
30,6,719
6,30,1251
30,7,744
7,30,1490
30,8,865
8,30,1594
30,9,978
9,30,1821
30,10,1101
10,30,1917
30,11,1246
11,30,2116
30,12,1362
12,30,2211
30,13,1525
13,30,2411
30,14,1652
14,30,2562
30,15,1812
15,30,2763
30,16,1933
16,30,2888
30,17,2100
17,30,3075
30,18,2281
18,30,3245
30,19,2455
19,30,3493
30,20,2635
20,30,3662
30,21,2810
21,30,3849
30,22,3000
22,30,4121
30,23,3197
23,30,4311
30,24,3346
24,30,4520
30,25,3600
25,30,4669
30,26,3741
26,30,4871
30,27,3948
27,30,5159
30,28,4102
28,30,5369
30,29,4328
29,30,5567
30,30,4498
31,5,530
5,31,1193
31,6,645
6,31,1292
31,7,758
7,31,1601
31,8,840
8,31,1570
31,9,1011
9,31,1755
31,10,1142
10,31,1928
31,11,1262
11,31,2154
31,12,1389
12,31,2332
31,13,1627
13,31,2442
31,14,1714
14,31,2651
31,15,1850
15,31,2805
31,16,1987
16,31,2978
31,17,2177
17,31,3258
31,18,2340
18,31,3379
31,19,2547
19,31,3534
31,20,2684
20,31,3813
31,21,2900
21,31,4000
31,22,3092
22,31,4196
31,23,3297
23,31,4407
31,24,3437
24,31,4621
31,25,3666
25,31,4872
31,26,3858
26,31,5106
31,27,4096
27,31,5307
31,28,4245
28,31,5594
31,29,4470
29,31,5883
31,30,4687
30,31,6056
31,31,4880
32,5,531
5,32,1211
32,6,717
6,32,1346
32,7,737
7,32,1579
32,8,865
8,32,1702
32,9,1063
9,32,1761
32,10,1132
10,32,1988
32,11,1283
11,32,2178
32,12,1413
12,32,2389
32,13,1575
13,32,2538
32,14,1722
14,32,2708
32,15,1903
15,32,2891
32,16,2036
16,32,2969
32,17,2215
17,32,3259
32,18,2398
18,32,3467
32,19,2594
19,32,3637
32,20,2764
20,32,3815
32,21,2954
21,32,4109
32,22,3152
22,32,4309
32,23,3357
23,32,4517
32,24,3512
24,32,4641
32,25,3757
25,32,4979
32,26,3975
26,32,5207
32,27,4175
27,32,5414
32,28,4348
28,32,5615
32,29,4570
29,32,5977
32,30,4791
30,32,6200
32,31,5034
31,32,6406
32,32,5191
33,5,608
5,33,1228
33,6,658
6,33,1378
33,7,789
7,33,1586
33,8,868
8,33,1686
33,9,998
9,33,1864
33,10,1148
10,33,2110
33,11,1300
11,33,2273
33,12,1438
12,33,2397
33,13,1610
13,33,2572
33,14,1759
14,33,2817
33,15,1952
15,33,2988
33,16,2084
16,33,3119
33,17,2249
17,33,3335
33,18,2439
18,33,3559
33,19,2661
19,33,3784
33,20,2825
20,33,3981
33,21,3042
21,33,4183
33,22,3250
22,33,4488
33,23,3474
23,33,4686
33,24,3641
24,33,4832
33,25,3851
25,33,5083
33,26,4083
26,33,5418
33,27,4307
27,33,5699
33,28,4488
28,33,5857
33,29,4722
29,33,6075
33,30,4952
30,33,6450
33,31,5204
31,33,6739
33,32,5370
32,33,6858
33,33,5593
34,5,524
5,34,1307
34,6,674
6,34,1430
34,7,782
7,34,1581
34,8,985
8,34,1712
34,9,1052
9,34,1870
34,10,1195
10,34,2070
34,11,1340
11,34,2319
34,12,1474
12,34,2458
34,13,1623
13,34,2666
34,14,1795
14,34,2843
34,15,1987
15,34,3166
34,16,2126
16,34,3208
34,17,2318
17,34,3445
34,18,2516
18,34,3632
34,19,2733
19,34,3907
34,20,2906
20,34,4127
34,21,3108
21,34,4336
34,22,3346
22,34,4537
34,23,3560
23,34,4856
34,24,3739
24,34,5049
34,25,3967
25,34,5284
34,26,4208
26,34,5564
34,27,4448
27,34,5859
34,28,4640
28,34,6087
34,29,4884
29,34,6321
34,30,5128
30,34,6522
34,31,5379
31,34,6939
34,32,5535
32,34,7185
34,33,5810
33,34,7384
34,34,6031
35,5,566
5,35,1320
35,6,678
6,35,1445
35,7,858
7,35,1663
35,8,901
8,35,1718
35,9,1054
9,35,1938
35,10,1203
10,35,2171
35,11,1368
11,35,2355
35,12,1496
12,35,2553
35,13,1692
13,35,2694
35,14,1840
14,35,2937
35,15,2036
15,35,3140
35,16,2195
16,35,3300
35,17,2376
17,35,3551
35,18,2577
18,35,3783
35,19,2793
19,35,4006
35,20,2975
20,35,4279
35,21,3215
21,35,4503
35,22,3519
22,35,4732
35,23,3653
23,35,4938
35,24,3826
24,35,5204
35,25,4086
25,35,5486
35,26,4315
26,35,5705
35,27,4577
27,35,5948
35,28,4862
28,35,6332
35,29,5039
29,35,6585
35,30,5311
30,35,6820
35,31,5542
31,35,7112
35,32,5744
32,35,7409
35,33,6002
33,35,7688
35,34,6256
34,35,7945
35,35,6502
36,5,562
5,36,1383
36,6,760
6,36,1571
36,7,814
7,36,1614
36,8,935
8,36,1752
36,9,1052
9,36,1954
36,10,1233
10,36,2221
36,11,1373
11,36,2478
36,12,1527
12,36,2552
36,13,1708
13,36,2827
36,14,1901
14,36,3017
36,15,2071
15,36,3277
36,16,2222
16,36,3331
36,17,2432
17,36,3645
36,18,2737
18,36,3872
36,19,2853
19,36,4074
36,20,3059
20,36,4312
36,21,3312
21,36,4612
36,22,3539
22,36,4911
36,23,3743
23,36,5083
36,24,3949
24,36,5239
36,25,4192
25,36,5618
36,26,4447
26,36,5864
36,27,4695
27,36,6142
36,28,4915
28,36,6356
36,29,5197
29,36,6752
36,30,5449
30,36,6996
36,31,5745
31,36,7291
36,32,5936
32,36,7473
36,33,6207
33,36,7894
36,34,6491
34,36,8177
36,35,6746
35,36,8443
36,36,6931
37,5,571
5,37,1350
37,6,704
6,37,1554
37,7,804
7,37,1732
37,8,973
8,37,1802
37,9,1105
9,37,2031
37,10,1238
10,37,2262
37,11,1516
11,37,2440
37,12,1540
12,37,2625
37,13,1753
13,37,2861
37,14,1897
14,37,3177
37,15,2128
15,37,3329
37,16,2275
16,37,3548
37,17,2510
17,37,3709
37,18,2715
18,37,3996
37,19,3004
19,37,4216
37,20,3118
20,37,4530
37,21,3371
21,37,4683
37,22,3627
22,37,5106
37,23,3864
23,37,5257
37,24,4033
24,37,5467
37,25,4310
25,37,5716
37,26,4583
26,37,6075
37,27,4835
27,37,6357
37,28,5075
28,37,6611
37,29,5350
29,37,6865
37,30,5639
30,37,7286
37,31,5924
31,37,7623
37,32,6092
32,37,7767
37,33,6379
33,37,8051
37,34,6675
34,37,8508
37,35,6976
35,37,8765
37,36,7187
36,37,9071
37,37,7485
38,5,563
5,38,1406
38,6,704
6,38,1544
38,7,882
7,38,1709
38,8,934
8,38,1828
38,9,1120
9,38,2121
38,10,1280
10,38,2343
38,11,1438
11,38,2548
38,12,1612
12,38,2753
38,13,1767
13,38,2973
38,14,1953
14,38,3163
38,15,2252
15,38,3511
38,16,2327
16,38,3561
38,17,2545
17,38,3810
38,18,2763
18,38,4064
38,19,2982
19,38,4360
38,20,3204
20,38,4623
38,21,3459
21,38,4869
38,22,3703
22,38,5102
38,23,3963
23,38,5527
38,24,4150
24,38,5611
38,25,4412
25,38,5918
38,26,4693
26,38,6191
38,27,4975
27,38,6549
38,28,5208
28,38,6904
38,29,5514
29,38,7122
38,30,5814
30,38,7389
38,31,6068
31,38,7807
38,32,6287
32,38,8049
38,33,6590
33,38,8349
38,34,6869
34,38,8620
38,35,7178
35,38,9084
38,36,7424
36,38,9395
38,37,7728
37,38,9677
38,38,8094
39,5,563
5,39,1478
39,6,749
6,39,1642
39,7,903
7,39,1847
39,8,944
8,39,1895
39,9,1136
9,39,2222
39,10,1285
10,39,2388
39,11,1449
11,39,2583
39,12,1602
12,39,2829
39,13,1811
13,39,3065
39,14,2011
14,39,3259
39,15,2199
15,39,3492
39,16,2336
16,39,3758
39,17,2604
17,39,3945
39,18,2825
18,39,4200
39,19,3069
19,39,4425
39,20,3262
20,39,4733
39,21,3525
21,39,5027
39,22,3785
22,39,5284
39,23,4052
23,39,5545
39,24,4328
24,39,5821
39,25,4541
25,39,6145
39,26,4842
26,39,6397
39,27,5112
27,39,6684
39,28,5345
28,39,7077
39,29,5649
29,39,7386
39,30,5950
30,39,7658
39,31,6339
31,39,8023
39,32,6522
32,39,8340
39,33,6776
33,39,8651
39,34,7085
34,39,8945
39,35,7419
35,39,9249
39,36,7659
36,39,9753
39,37,7979
