X,Y,time_us
9,99,32
13,65,32
75,82,201
21,62,49
18,68,43
17,53,32
64,17,39
92,60,178
89,81,233
64,14,35
83,37,104
39,51,67
49,69,110
82,36,97
18,36,27
24,52,44
10,7,9
80,16,47
7,19,9
68,17,45
51,52,87
18,35,25
37,77,93
43,54,76
93,100,293
15,30,20
46,50,78
98,81,255
76,15,41
99,46,148
68,7,19
24,70,57
80,50,129
93,32,98
11,23,14
70,65,146
42,5,12
86,86,241
27,96,88
41,79,109
66,14,34
17,56,33
27,99,87
38,32,44
83,79,213
28,10,13
53,85,148
92,27,84
30,74,74
21,47,38
17,97,55
84,62,172
100,7,25
34,48,57
83,49,132
65,43,93
70,73,162
53,18,37
46,18,30
12,35,19
50,21,38
13,98,44
24,65,55
83,79,207
80,67,172
86,69,189
9,77,28
19,75,49
74,34,83
18,90,56
38,6,13
38,43,58
99,50,158
90,11,37
82,100,264
53,25,49
32,94,103
100,89,282
74,63,153
63,74,150
48,94,145
62,54,108
43,33,50
63,100,207
52,76,131
73,55,130
39,21,32
82,52,141
89,46,131
11,19,12
11,40,18
88,86,248
92,62,186
46,51,79
82,16,47
84,14,44
99,30,98
68,62,136
82,5,18
84,37,102
29,81,78
73,85,204
58,34,71
52,60,108
93,42,131
15,40,21
22,83,62
15,10,10
60,73,141
13,13,11
73,49,115
55,95,168
75,66,158
42,80,109
98,41,130
37,40,50
69,64,142
88,28,82
72,22,55
90,19,59
60,60,117
55,48,86
13,15,12
36,6,13
14,34,19
65,72,150
42,16,26
34,80,89
50,98,157
78,58,146
39,55,71
48,79,122
27,72,66
44,54,79
42,21,33
56,20,45
21,41,32
88,79,226
86,35,97
61,87,172
56,36,68
98,45,142
51,37,62
97,45,140
78,86,219
96,80,243
16,29,24
73,69,163
79,94,240
47,48,78
65,16,43
74,99,235
32,29,38
45,73,109
95,40,122
29,31,38
96,54,173
41,96,129
87,11,35
9,20,12
61,65,128
72,68,156
86,93,258
37,74,94
75,54,135
10,94,34
82,32,86
54,63,110
70,20,49
64,27,58
99,34,109
5,79,16
81,47,122
14,17,13
23,37,32
10,12,10
96,38,119
11,38,16
79,76,198
88,18,57
64,39,87
71,50,121
31,22,28
61,67,132
60,6,18
93,80,243
87,36,104
27,40,38
13,92,44
78,38,97
83,29,80
40,79,103
87,8,27
69,76,172
99,29,95
78,40,102
96,78,244
83,50,139
61,38,76
83,68,184
9,89,30
19,17,16
84,92,251
54,42,77
24,94,77
50,18,33
46,61,97
93,48,149
43,16,28
41,42,59
27,11,15
72,88,203
38,43,54
70,96,217
31,80,87
34,35,43
16,6,8
60,54,110
58,5,14
43,18,30
67,63,136
34,21,28
7,79,22
56,28,55
20,86,59
20,81,55
64,48,100
54,91,163
24,48,42
29,47,48
93,5,20
61,94,181
63,91,181
16,79,44
5,70,16
58,22,45
81,38,101
78,50,125
61,33,67
52,45,78
47,34,57
73,85,198
87,38,106
99,37,118
71,79,179
20,45,33
100,6,25
64,67,139
55,39,74
86,64,175
41,27,40
74,72,169
31,40,44
11,98,38
74,6,18
74,32,79
75,73,175
18,84,51
77,34,86
25,58,51
74,77,182
40,67,88
95,95,290
5,33,10
16,99,57
84,85,228
41,64,89
44,77,114
33,36,42
56,73,130
57,52,97
19,70,47
30,98,97
24,48,40
17,29,21
67,8,20
66,28,62
44,25,44
9,63,22
37,15,21
87,43,120
84,92,250
11,71,32
58,47,94
76,71,178
19,94,61
66,77,163
14,9,9
12,76,33
89,65,183
52,95,157
98,25,79
51,39,66
67,43,97
45,43,63
63,90,181
51,69,116
59,13,28
57,90,162
84,37,102
7,37,13
78,9,33
16,73,42
28,68,65
43,98,136
55,22,44
49,33,55
85,27,75
65,60,127
36,35,44
19,40,31
66,95,199
72,14,37
45,7,16
11,37,20
75,14,39
19,63,43
81,85,219
42,20,32
67,81,175
34,63,72
88,14,43
72,39,93
91,28,83
19,83,55
8,92,30
6,68,18
5,73,16
80,90,234
69,10,29
56,62,115
57,62,112
13,60,30
82,72,193
74,32,77
92,77,224
17,50,30
8,30,12
70,41,95
48,78,120
6,64,18
66,22,51
27,78,72
28,61,60
64,54,113
69,70,154
13,67,37
6,38,12
100,80,257
68,9,27
96,95,288
65,30,68
45,55,84
54,86,154
40,98,126
99,27,90
33,65,72
47,71,109
26,20,23
83,98,263
84,45,123
76,92,226
7,32,12
88,35,102
97,77,235
88,32,92
52,54,90
70,43,99
81,60,156
68,37,83
32,76,82
47,8,17
91,31,93
60,17,37
21,60,44
67,63,136
56,94,169
27,12,15
98,66,206
43,63,88
74,10,28
45,27,42
27,35,35
28,90,85
100,29,93
57,72,131
88,100,284
72,91,209
97,98,302
7,29,12
45,82,122
42,42,59
84,8,25
88,11,33
59,20,43
95,8,29
44,44,64
67,39,87
27,65,60
68,80,178
20,71,49
87,61,170
66,76,162
62,90,178
66,66,139
91,12,40
40,9,16
45,16,27
53,51,88
96,53,163
28,26,28
81,58,150
43,24,38
11,81,34
14,54,28
33,100,109
19,69,47
21,48,36
49,43,72
44,27,42
88,25,74
10,42,19
34,37,45
70,15,38
56,93,166
60,7,18
85,15,44
16,40,26
79,35,90
21,64,48
46,52,80
37,79,95
68,45,100
51,26,46
7,5,7
46,7,14
18,89,56
54,62,110
94,98,295
40,35,53
55,30,60
73,21,53
32,12,18
86,85,235
44,23,38
29,93,93
89,45,129
28,94,88
22,95,70
19,66,43
52,15,31
70,87,200
37,50,62
30,52,55
23,41,39
56,65,117
48,76,116
87,62,170
24,18,18
68,90,194
84,72,191
64,49,102
63,38,80
91,32,96
63,66,133
19,72,48
53,91,154
97,35,112
96,61,186
