X,Y,time_us
85,49,326573
10,10,1972
89,6,5900
5,5,485
52,36,81897
49,36,75909
86,9,11632
17,6,1448
28,18,12309
37,19,18539
31,20,16522
7,5,627
72,51,292342
45,16,17144
73,54,327126
67,23,50242
62,21,39062
64,48,206115
51,18,24043
7,5,653
8,8,1197
73,10,11977
34,20,18319
59,14,17766
52,49,188858
43,37,67020
65,32,87417
42,27,38867
27,13,6991
68,39,130513
15,10,2628
35,30,36693
18,11,3564
27,9,3832
40,19,20181
34,27,29910
43,12,9786
44,33,57410
18,6,1512
79,72,581507
57,57,269673
73,8,8163
6,6,720
77,6,5123
10,9,1650
38,16,14233
39,10,6516
21,11,4149
29,29,27090
35,32,40481
38,19,19120
51,50,192066
67,7,5992
59,22,40204
79,48,260891
68,60,361259
15,15,4760
47,42,92146
39,38,61098
41,17,17125
89,25,79291
31,26,25172
67,26,62495
51,36,79928
61,36,99693
22,16,7816
25,22,14739
71,24,57681
57,12,12983
54,46,128244
47,5,2550
10,6,1008
83,34,129042
24,20,12164
18,7,1885
83,55,388414
9,6,1109
8,8,1169
43,36,64085
88,56,426662
78,63,457837
55,45,127095
56,13,14777
60,46,147377
51,23,36984
30,21,17226
25,21,13732
28,6,2127
23,10,3918
29,9,4099
51,37,83543
54,25,45744
44,10,7303
77,25,67812
32,12,7296
76,12,17365
12,8,1634
47,29,50328
59,53,249842
37,10,6332
36,28,34117
47,10,7821
81,38,153163
35,13,9136
25,9,3593
79,15,27173
56,15,19031
57,24,45134
60,27,59082
43,31,50354
28,14,8182
35,14,10421
25,13,6490
75,42,166977
33,9,4666
17,12,3810
25,13,6434
59,59,297180
88,82,817917
87,34,136402
84,13,22251
86,37,156705
59,5,3002
74,65,454517
65,63,371261
6,6,780
54,29,59402
8,7,1060
12,8,1732
58,52,237241
6,5,665
64,26,59355
23,18,9932
38,22,24542
89,11,17302
79,53,346028
16,13,4187
65,12,14855
51,30,58812
85,18,41138
8,6,908
86,63,510050
86,54,391674
47,32,59537
20,17,7696
28,26,21985
12,12,2751
90,48,299795
32,10,5548
27,27,22073
35,15,11672
75,9,10168
61,35,94975
75,12,17136
27,10,4581
27,22,16229
58,49,213821
12,5,1153
41,17,17100
20,11,3984
38,27,34455
22,5,1387
45,39,77272
56,22,37891
85,61,476591
16,13,4189
16,15,4993
70,49,264296
11,9,1889
40,6,2928
27,21,15134
38,11,7528
90,45,234205
74,53,321640
11,6,1316
55,21,34309
54,46,128241
46,13,12159
71,59,368822
85,15,29465
19,13,4887
67,18,32008
78,36,133345
44,22,28949
63,63,357370
67,42,145688
38,11,7503
23,7,2264
47,29,50319
14,12,3226
19,6,1589
41,16,15398
62,59,316087
76,71,542992
84,79,725764
27,11,5456
17,8,2167
40,20,22033
28,16,10188
5,5,533
36,13,9353
31,7,2931
63,47,162875
13,8,1758
56,10,9231
53,10,8750
65,37,112659
47,6,3320
33,22,20699
59,13,15512
78,55,363421
33,16,12304
25,17,9960
18,15,5624
20,10,3432
31,24,22150
57,27,55666
8,7,1040
88,85,865874
12,8,1774
73,13,19302
9,5,717
38,30,40889
20,6,1654
73,62,413138
83,63,489764
19,17,7318
51,19,26375
13,7,1457
37,23,25579
40,6,2862
75,28,80989
8,7,1034
24,11,4731
42,25,34106
70,63,405191
28,9,4213
69,68,453616
81,8,9001
11,6,1125
50,26,44837
20,10,3478
30,10,5035
71,59,368869
64,47,165888
16,15,4960
57,16,21785
42,36,62050
36,29,36127
86,56,416932
85,49,326619
30,19,14769
26,19,12380
60,6,4111
38,19,19088
59,33,82358
23,6,1845
56,34,81328
6,6,667
38,21,22623
42,10,6975
54,6,3705
43,40,75378
62,51,248086
82,53,359979
68,61,371598
40,17,16772
90,24,74462
24,6,1980
11,11,2142
61,5,3089
89,9,12001
54,27,52391
25,20,12747
53,28,54589
12,5,968
80,74,615700
42,25,34243
45,41,83512
65,41,134433
19,19,8421
32,8,3729
11,8,1524
7,7,919
66,24,53142
57,26,52056
14,14,3886
6,6,698
29,17,11707
38,10,6348
80,42,180217
67,61,365114
89,45,231209
81,70,570486
81,42,183095
17,16,5850
64,50,248397
39,33,49296
68,30,82206
74,23,55782
53,45,120705
68,28,72611
14,14,3870
68,21,43099
89,43,213179
63,15,21566
72,53,312040
38,10,6504
30,13,7822
17,9,2522
63,33,89124
26,25,18785
25,18,10807
83,45,212775
47,7,4258
86,25,76523
47,43,95512
86,16,33414
46,39,79641
66,8,7342
16,11,3172
59,39,109617
40,27,36559
77,37,137889
26,22,15560
60,46,147346
50,21,30803
5,5,549
67,36,111441
69,54,307722
60,33,84181
44,39,74976
84,42,191191
9,9,1585
73,61,402026
78,52,330332
62,17,26717
87,48,289688
86,45,222277
50,50,186603
26,14,7718
16,11,3200
50,28,50902
80,77,656877
82,44,201661
45,21,27471
56,50,213717
65,14,19711
90,54,411402
12,8,1769
68,51,274545
82,52,348430
64,18,30595
87,63,516017
48,7,4512
79,76,635001
56,6,3955
56,35,85462
48,33,63979
40,14,11876
27,10,4612
12,11,2472
6,6,650
73,73,540049
29,21,16740
60,59,304451
81,19,43299
32,21,18531
16,6,1468
47,34,65669
5,5,565
26,8,3052
6,6,646
69,57,336907
87,58,448584
30,13,7934
28,10,4832
82,45,209662
41,36,60030
66,18,31500
41,22,26697
87,31,115166
65,37,112691
37,21,21969
6,5,566
17,11,3337
88,34,137788
5,5,539
44,36,66046
13,6,1294
38,23,26405
61,51,243448
42,41,75815
55,50,209874
52,26,47047
48,30,54586
36,22,23032
53,34,76259
49,47,115568
12,6,1157
61,44,139941
40,36,58030
55,13,14489
7,6,712
33,22,20703
88,41,193170
9,6,986
