X,Y,time_us
54,29,6
47,18,12
85,40,6
91,24,5
41,6,6
11,35,6
14,96,12
34,5,12
79,21,13
67,42,12
69,84,13
20,62,12
29,72,13
88,87,6
43,56,12
14,62,12
19,49,12
43,94,13
11,39,12
33,39,6
63,94,14
14,96,5
98,42,6
29,76,13
92,74,5
5,71,6
12,100,6
97,30,5
83,21,6
11,67,12
56,23,6
70,71,5
10,28,18
27,96,13
66,51,4
67,75,11
39,71,6
43,92,13
63,36,13
73,8,7
10,52,13
85,99,13
29,84,12
85,19,7
76,97,11
76,68,6
63,15,14
72,52,5
31,64,13
33,11,12
10,40,7
24,69,5
43,66,11
58,14,13
82,39,13
96,50,13
23,74,13
65,46,12
59,92,12
8,79,14
31,99,14
49,37,14
37,14,5
65,20,13
11,41,12
54,10,13
74,27,7
44,5,12
53,55,12
69,79,5
50,73,11
100,75,12
95,33,6
30,9,13
72,54,11
8,81,12
64,60,6
79,6,13
79,92,6
36,81,16
13,95,12
37,68,6
60,72,12
18,39,13
34,68,5
24,61,5
24,47,11
25,6,6
51,57,13
87,21,12
31,87,6
95,40,6
11,65,11
40,35,12
46,74,8
82,71,13
57,43,7
50,5,12
95,47,6
13,60,5
6,54,13
34,38,12
21,31,12
55,45,12
57,9,6
22,22,6
31,81,12
34,5,13
30,81,5
53,96,6
9,81,4
53,15,12
69,88,12
45,90,5
59,51,6
66,8,14
8,87,5
33,73,6
34,67,13
13,28,13
82,87,13
68,60,6
45,48,7
35,36,12
17,46,11
99,95,13
99,77,5
58,97,5
92,71,13
45,57,12
80,72,13
92,76,12
32,17,5
21,17,12
51,68,14
7,10,15
17,37,11
91,33,11
69,62,13
39,71,12
31,57,6
7,65,12
27,66,13
57,41,6
73,13,11
65,92,4
99,20,13
32,87,13
27,15,13
55,96,6
41,83,12
27,64,12
32,95,5
27,67,12
18,37,12
21,10,12
50,16,5
82,95,12
8,85,12
95,98,7
23,91,4
38,33,6
59,5,5
43,41,7
74,29,6
7,47,5
56,69,12
97,43,5
22,85,12
64,33,13
33,51,13
68,48,4
48,77,12
60,36,13
13,77,14
63,32,11
55,97,6
25,68,13
55,99,5
47,13,5
72,56,13
39,47,7
98,65,12
29,43,7
29,89,12
79,99,5
61,23,13
58,20,6
55,20,13
19,52,6
17,47,5
5,75,13
95,74,6
5,27,6
64,33,5
77,72,13
28,85,13
98,20,12
20,53,13
83,26,12
36,38,5
74,21,5
65,53,6
34,46,5
52,80,13
88,95,12
33,73,12
97,16,6
96,46,6
66,19,12
13,10,7
86,17,5
52,58,12
25,58,6
48,71,12
92,8,14
67,9,12
45,9,13
18,42,12
90,30,6
93,32,12
99,56,12
46,15,6
86,33,12
47,33,12
45,87,14
76,75,13
22,75,5
11,38,13
65,94,12
55,83,5
17,51,5
9,79,12
73,24,13
36,24,5
30,76,13
67,87,13
72,22,6
57,41,6
68,69,22
7,32,12
44,20,5
82,32,6
87,13,12
43,43,13
64,11,6
59,28,11
35,84,12
25,69,6
26,38,14
98,88,6
72,23,6
71,24,13
16,82,12
79,76,13
96,73,12
77,65,8
98,79,13
30,14,5
16,87,5
22,63,12
87,28,6
55,60,12
8,10,17
77,100,5
95,59,5
44,90,12
71,83,6
55,39,12
38,30,6
46,69,13
99,88,5
31,35,6
19,57,12
37,9,12
94,54,12
88,90,6
68,57,5
46,28,13
66,15,6
19,75,13
90,95,12
65,30,12
100,20,13
90,51,13
46,56,12
52,65,17
70,86,6
14,15,5
26,21,13
85,87,13
72,60,11
60,93,6
29,56,12
87,16,5
29,13,7
75,6,12
25,60,12
67,77,5
71,37,13
85,31,13
79,71,13
97,29,13
36,53,11
68,76,12
60,81,6
27,83,5
39,6,12
97,66,13
45,16,6
66,9,11
17,87,12
5,17,8
28,59,11
61,95,12
67,49,7
45,15,12
23,94,6
94,37,11
30,83,13
59,46,12
69,39,12
48,38,12
65,98,14
82,40,5
8,5,17
69,11,4
79,77,6
50,78,7
50,50,6
26,35,6
20,18,12
29,26,6
78,48,13
28,44,11
49,84,5
91,32,13
41,23,13
46,35,11
5,79,6
85,45,4
8,6,15
14,77,4
51,43,5
25,9,13
36,28,6
6,92,12
72,83,12
58,67,5
41,51,7
29,27,13
82,6,13
77,27,6
69,33,14
37,33,6
21,24,13
48,56,13
59,38,12
88,9,12
100,64,5
25,52,6
11,35,13
78,46,5
71,98,6
49,28,6
33,8,6
18,99,13
85,76,12
93,11,6
71,13,5
62,45,13
25,7,13
96,81,6
29,100,12
20,64,12
59,15,12
51,30,6
47,73,14
82,39,6
93,39,5
16,87,6
80,17,12
51,88,14
82,53,12
71,92,13
97,35,6
22,87,11
75,26,13
33,67,13
35,19,11
10,74,4
61,96,13
25,10,5
13,76,6
74,79,12
74,77,13
68,69,6
8,48,10
6,51,12
58,58,14
99,52,13
68,94,13
44,7,6
91,14,7
59,54,12
73,67,4
45,73,13
94,71,5
75,58,4
15,92,13
7,68,5
16,22,7
37,34,4
11,51,12
17,60,6
79,45,5
48,66,5
11,41,12
28,77,13
72,86,13
21,59,13
12,75,6
88,23,6
54,14,6
23,24,6
45,68,6
99,7,12
16,55,6
42,72,12
48,15,5
12,55,12
53,67,13
27,16,14
20,88,12
13,95,13
74,6,11
28,58,13
