X,Y,time_us
47,62,0
64,25,0
98,64,0
17,29,11
76,26,0
47,73,1
31,48,0
12,16,0
75,93,1
53,95,0
48,28,0
91,6,0
11,59,0
91,24,0
49,30,1
50,16,1
45,56,10
93,64,0
37,12,11
42,97,0
70,26,0
47,76,10
7,83,0
78,22,0
95,97,0
96,56,1
37,80,0
82,9,0
19,26,0
67,37,0
84,98,0
9,20,0
29,82,0
94,53,1
36,29,1
25,98,10
51,27,0
46,68,0
60,78,0
13,27,1
16,7,0
86,54,1
81,53,1
16,25,0
22,57,1
76,36,0
10,11,0
62,27,0
21,54,0
52,46,1
68,82,0
52,96,0
81,94,0
62,20,0
96,92,0
47,27,0
13,6,0
11,60,0
92,66,0
84,86,1
66,90,1
77,52,0
19,64,0
100,52,0
79,80,1
34,74,1
19,69,1
61,59,0
34,21,0
15,10,1
81,47,1
45,20,0
45,65,0
79,98,0
85,13,0
31,59,1
73,54,0
31,70,0
27,23,0
13,10,0
46,5,0
36,23,0
18,9,1
70,10,1
45,25,0
87,56,0
34,31,0
37,77,0
86,69,0
57,19,0
76,92,1
30,96,1
78,52,1
30,93,0
51,49,0
59,16,0
63,58,0
58,14,0
45,20,0
64,22,1
80,54,1
70,29,1
93,44,0
83,20,0
97,64,0
17,48,0
97,6,0
71,40,0
52,32,0
67,96,1
53,76,0
59,14,0
89,15,0
16,27,0
54,71,1
44,26,11
92,16,1
63,53,1
7,60,0
26,81,0
84,66,0
39,5,0
66,22,1
9,45,0
39,37,0
54,20,0
44,90,0
26,81,0
39,33,0
72,64,1
69,51,0
90,13,0
16,57,1
45,65,1
37,97,0
76,12,0
31,60,0
80,16,0
68,74,0
100,37,0
38,77,0
46,78,0
84,19,0
21,23,10
28,93,1
82,31,0
93,98,11
7,78,0
75,82,0
19,47,0
40,67,0
93,98,0
21,63,1
84,14,0
6,99,0
81,21,1
73,71,1
57,40,1
94,94,0
50,90,0
21,15,1
38,61,0
42,92,0
29,62,0
50,95,1
97,80,0
72,99,1
32,8,1
85,33,0
82,66,1
71,35,0
72,82,0
88,19,0
56,78,0
7,68,1
21,55,1
68,19,0
47,69,0
86,34,1
70,44,0
87,72,1
7,85,0
65,72,0
75,66,0
49,66,1
11,22,0
52,49,10
46,93,1
28,51,1
15,29,0
13,85,1
27,25,1
33,70,0
43,63,0
51,19,1
45,80,0
16,81,0
91,88,0
100,90,0
54,94,0
64,7,0
85,82,0
15,84,1
86,73,0
34,18,0
40,7,0
70,38,10
23,10,0
86,37,0
98,65,0
100,20,0
56,10,0
50,68,0
76,64,0
65,15,0
12,58,0
58,28,0
61,57,1
94,84,0
51,51,0
23,80,1
92,57,0
14,30,0
47,89,0
11,90,0
83,16,0
88,84,0
94,46,0
