X,Y,time_us
91,18,2442
80,36,6922
93,87,35355
91,22,3447
63,43,7036
38,12,547
65,63,13246
14,7,133
57,14,1020
19,9,251
97,20,3095
23,15,463
57,23,2260
54,38,4804
29,15,576
84,38,8008
92,5,337
68,53,10793
35,12,507
33,30,1834
37,18,976
57,39,5350
24,19,668
99,85,37178
93,77,29295
48,30,2886
37,21,1245
94,81,32177
18,5,130
43,5,198
12,10,180
95,35,8007
59,27,3061
38,8,308
12,9,153
61,49,8302
93,30,5985
83,43,9783
39,18,1027
8,6,90
70,57,12574
81,29,4874
86,60,17742
51,29,2913
93,26,4672
31,6,187
9,5,90
9,5,88
26,10,317
65,13,1025
44,18,1165
94,73,27328
57,49,7646
38,15,769
21,11,289
15,10,196
64,14,1138
80,54,13660
10,5,88
99,76,31158
60,36,5010
5,5,73
14,5,103
93,68,24004
95,93,40226
80,31,5389
13,12,218
30,23,1120
45,25,2003
24,18,615
19,6,149
81,54,13891
37,18,977
83,54,14294
82,77,24670
35,21,1173
97,27,5211
10,5,87
76,6,390
8,7,95
9,7,101
33,23,1244
90,45,11590
14,12,219
79,28,4450
5,5,72
14,5,101
100,34,8041
10,7,107
62,52,9311
21,21,653
54,48,6872
56,19,1630
95,95,41502
16,14,310
81,59,16017
86,29,5195
38,24,1562
34,25,1464
85,52,13815
29,11,372
18,13,309
50,44,5456
98,92,41355
29,17,706
83,59,16541
71,31,4731
81,63,17788
95,61,20637
44,16,977
39,39,3300
15,13,271
40,7,268
25,24,958
100,85,37668
26,5,143
74,53,12049
87,25,4058
63,32,4361
80,78,24284
43,24,1798
17,16,363
81,65,18690
58,31,3765
78,57,14455
7,7,93
75,73,20114
23,7,188
6,5,74
31,5,157
75,75,20912
68,44,8035
66,27,3453
10,8,120
95,26,4775
85,62,18444
89,80,29296
28,19,809
9,9,131
25,18,692
34,21,1135
96,70,26237
6,5,88
96,66,23828
95,93,40252
39,20,1232
31,28,1541
24,17,575
24,5,138
14,10,182
85,12,1168
54,26,2603
35,34,2337
94,46,12671
19,6,140
70,33,5151
28,20,856
29,10,329
92,16,2024
53,43,5686
94,10,965
97,34,7780
50,26,2400
48,20,1506
28,12,410
62,48,8226
5,5,68
78,68,19079
68,33,4979
24,17,568
36,27,1738
66,27,3454
92,23,3728
43,36,3335
23,8,209
75,54,12618
76,18,2044
65,28,3636
90,82,30869
59,48,7754
43,6,238
35,21,1164
95,50,14764
72,55,12323
75,23,3008
67,40,6742
90,5,338
100,68,26316
54,20,1726
12,10,173
21,19,578
84,82,28021
94,91,38371
51,18,1368
87,37,8001
29,19,824
96,78,31181
76,71,19659
74,13,1176
91,18,2422
95,65,22922
60,46,7392
79,30,5013
68,63,14101
51,23,2000
82,35,6806
32,8,272
25,6,161
83,17,2010
50,23,1964
40,37,3157
84,42,9515
100,38,9760
14,8,145
8,8,106
94,85,34639
50,11,629
34,14,613
27,18,703
83,78,25573
28,26,1231
73,67,17048
58,35,4580
94,64,22061
20,9,230
96,22,3628
47,40,4392
97,21,3357
49,32,3236
98,23,3973
36,29,1937
19,6,136
8,6,90
21,17,507
29,8,250
41,15,811
35,17,840
5,5,70
30,25,1258
67,31,4422
9,7,101
45,5,199
15,9,181
20,6,146
88,85,31578
23,18,602
45,11,568
20,20,582
14,13,293
85,57,16089
77,40,7930
14,10,183
38,8,313
37,11,467
71,25,3291
58,53,8773
76,51,11677
76,34,5940
96,12,1315
91,85,33128
91,52,15017
34,9,336
50,38,4352
83,22,3115
92,20,2939
8,7,102
56,46,6770
90,21,3126
36,36,2637
61,51,8848
87,80,28389
47,35,3567
36,36,2679
65,58,11688
31,31,1763
47,17,1141
49,25,2204
15,13,261
90,6,437
38,37,2955
59,16,1281
14,11,207
35,22,1249
68,65,14755
67,24,2880
46,31,2883
37,12,527
86,77,26360
16,12,249
32,15,647
6,6,80
85,79,26958
37,31,2224
5,5,69
35,22,1249
64,13,1017
58,23,2297
84,38,8027
90,85,32559
18,13,306
67,8,506
68,38,6304
45,8,365
18,14,340
67,56,11537
80,50,12027
5,5,69
77,56,13813
22,13,366
83,52,13429
95,80,31981
13,6,119
100,19,2950
16,11,234
8,8,104
79,9,697
73,70,18202
85,44,10450
58,16,1286
8,5,84
81,32,5749
57,46,6898
97,60,20609
57,39,5338
83,5,326
6,6,98
91,14,1579
40,20,1249
84,48,11906
61,35,4861
38,33,2511
40,17,971
50,42,5094
87,80,28351
69,6,357
77,8,581
33,26,1489
73,34,5699
83,71,22184
54,5,232
5,5,70
49,38,4264
14,14,263
56,50,7666
98,22,3701
67,40,6731
71,69,17133
6,5,73
95,57,18433
16,7,143
63,7,404
73,8,548
22,16,516
13,5,91
85,8,624
43,12,613
71,61,14223
87,65,20516
7,5,77
55,45,6395
82,79,25639
23,6,151
16,5,98
85,34,6723
80,62,17067
7,5,82
19,10,235
57,7,370
28,16,612
64,44,7459
65,40,6508
59,38,5352
67,59,12525
7,5,114
30,12,433
33,16,721
86,29,5201
22,8,203
69,28,3838
50,46,5832
26,19,731
65,8,492
95,32,6845
69,56,11993
31,21,1012
87,44,10707
35,17,845
72,41,7645
57,11,708
51,51,6938
39,23,1507
13,5,96
33,23,1249
32,17,774
10,6,96
92,61,19830
38,37,2956
13,8,134
68,27,3562
55,32,3734
22,18,567
77,41,8271
48,31,3023
93,53,15891
25,14,456
21,6,143
11,11,168
93,65,22329
100,36,8882
85,14,1489
57,51,8100
25,13,420
63,45,7562
39,8,319
67,31,4410
19,14,358
68,26,3350
97,76,30346
48,41,4687
72,39,7047
57,15,1145
34,32,2088
29,27,1340
21,10,255
45,15,903
88,45,11311
25,7,196
15,10,197
89,67,22181
97,6,467
30,7,254
32,21,1055
27,16,625
84,61,17702
84,47,11496
86,61,18240
23,21,724
54,41,5400
32,18,840
14,7,133
57,6,293
71,68,16768
89,62,19521
59,27,3056
39,23,1503
11,5,89
31,20,956
95,55,17349
84,81,27506
39,14,703
34,29,1812
42,16,927
27,14,485
87,65,20503
22,5,128
33,12,486
7,5,78
88,12,1204
77,32,5436
16,13,280
94,90,37775
12,11,189
25,17,616
78,28,4405
80,31,5380
65,47,8454
83,37,7572
93,89,36545
71,42,7838
59,59,10504
70,60,13621
46,31,2886
8,6,89
5,5,67
80,52,12833
98,72,28183
33,18,882
62,49,8503
98,90,40035
18,5,116
67,57,11902
29,5,148
81,11,968
53,6,280
53,27,2705
40,19,1151
93,82,32307
78,28,4416
27,26,1181
67,61,13172
47,27,2377
78,38,7389
84,25,3930
18,12,275
76,63,16395
53,22,1952
38,36,2847
57,5,243
18,17,458
77,39,7610
95,51,15267
69,63,14387
55,43,5950
16,9,180
70,5,294
15,15,308
46,40,4239
86,14,1528
39,21,1300
43,20,1338
88,55,15812
98,65,23805
26,24,1012
88,85,31554
96,22,3613
86,80,27924
85,10,886
8,6,87
82,35,6794
35,18,926
