X,Y,time_us
25,10,958
10,9,582
29,9,933
84,8,1536
5,5,290
41,37,8114
83,33,14911
30,6,608
37,21,3242
69,20,5320
78,17,4622
71,23,7004
73,71,58334
31,10,1198
30,18,2189
51,20,4065
13,11,746
17,10,794
58,18,3848
22,15,1432
13,7,506
58,42,14859
90,13,3406
32,25,3586
44,8,1026
76,76,66090
59,56,32579
35,6,785
11,7,540
33,33,5369
38,18,2706
29,7,729
81,31,13127
39,21,3461
49,17,3066
60,13,2430
69,68,51047
65,10,1862
54,19,3997
14,11,783
60,11,1915
58,46,17126
9,7,494
57,27,7239
66,35,12928
81,32,13705
15,13,961
21,9,779
25,16,1605
18,10,839
9,7,493
9,7,499
66,12,2297
54,49,24749
60,56,33071
75,49,33278
5,5,335
14,11,872
85,16,4460
67,23,6615
62,35,12096
66,31,10624
46,44,12020
69,27,8838
31,26,3717
57,19,4153
66,49,29549
89,37,19613
89,70,68862
48,31,7613
78,37,17000
38,34,6682
86,54,44292
75,45,22538
57,17,3515
30,24,3212
64,36,12980
48,47,13958
87,30,13363
39,5,634
76,55,40780
82,33,14794
60,7,1117
79,22,7158
30,5,570
27,9,898
90,40,22501
43,9,1196
88,27,11246
72,44,20577
5,5,287
64,15,3193
34,22,3226
27,15,1652
57,26,6819
32,16,1969
59,37,12476
61,50,28866
24,12,1207
58,58,33992
74,56,40089
8,6,473
56,26,6678
30,22,2908
29,20,2454
35,9,1053
46,27,5832
60,28,8060
56,34,10240
5,5,338
26,22,2535
64,24,6673
73,32,12275
57,53,29363
52,16,2972
31,28,4106
59,39,13592
63,55,34486
40,27,5116
48,12,1841
42,32,6774
8,7,452
29,10,1057
34,8,873
64,37,13608
37,37,7250
5,5,311
14,13,950
33,20,2739
35,30,5117
52,52,25830
32,30,4705
64,27,8190
65,23,6414
56,22,5166
79,73,65384
82,34,15590
7,7,470
80,11,2397
64,10,1766
21,12,1080
30,8,823
47,12,1766
13,12,780
81,79,75886
81,44,23638
47,47,13659
26,11,1102
83,14,3563
37,23,3751
48,8,1157
73,15,3554
10,9,556
57,9,1409
35,25,3918
88,11,2622
43,28,5725
53,5,756
37,15,2091
41,29,5753
34,12,1442
63,24,6646
80,77,71649
38,35,7042
57,26,6851
84,9,1865
72,67,52799
58,6,1001
28,25,3153
56,24,5857
33,24,3480
48,29,6777
49,23,4879
26,12,1205
88,23,8586
16,10,764
15,12,876
21,20,1835
68,38,15266
37,9,1073
85,24,8824
26,19,2105
27,25,3062
38,23,3832
5,5,307
78,78,71455
35,7,895
57,37,11953
14,9,685
57,52,28306
33,15,1977
37,21,3274
50,22,4641
35,16,2122
43,17,2731
79,52,38126
65,15,3322
46,33,7943
55,28,7393
84,80,79088
75,32,12736
21,5,481
60,44,16623
35,13,1626
27,10,1034
27,23,2766
65,13,2596
66,23,6509
50,30,7496
70,29,10078
10,6,437
76,22,6880
30,29,4165
55,9,1387
21,7,631
40,32,6362
85,42,23133
5,5,314
57,7,1062
31,27,3875
25,17,1761
59,6,917
12,12,772
70,28,9407
10,10,612
64,63,42473
36,36,6779
5,5,321
19,18,1541
7,6,353
89,81,86311
90,6,1269
81,57,45149
13,7,599
38,33,6378
52,40,12119
43,29,6061
62,55,33992
40,10,1367
13,8,637
60,42,15495
42,15,2272
24,15,1485
17,13,1035
36,31,5626
33,20,2727
7,6,356
67,5,806
54,47,16268
10,6,456
14,10,767
28,24,3025
65,36,13197
37,8,931
17,15,1159
23,17,1654
