X,Y,time_us
26,13,6842
13,26,10332
26,14,7726
14,26,11175
26,15,8622
15,26,12138
26,16,9532
16,26,12878
26,17,10487
17,26,13922
26,18,11474
18,26,14926
26,19,12509
19,26,15911
26,20,13515
20,26,16957
26,21,14550
21,26,17998
26,22,15643
22,26,19054
26,23,16726
23,26,20182
26,24,17834
24,26,21038
26,25,18870
25,26,22122
26,26,19964
27,5,1752
5,27,3870
27,6,2219
6,27,4665
27,7,2754
7,27,5490
27,8,3329
8,27,6315
27,9,4021
9,27,7188
27,10,4743
10,27,8067
27,11,5471
11,27,8868
27,12,6245
12,27,9806
27,13,7140
13,27,10740
27,14,8026
14,27,11729
27,15,8990
15,27,12748
27,16,9901
16,27,13668
27,17,10915
17,27,14706
27,18,11975
18,27,15739
27,19,13062
19,27,16797
27,20,14132
20,27,17906
27,21,15267
21,27,19007
27,22,16395
22,27,20186
27,23,17601
23,27,21314
27,24,18667
24,27,22225
27,25,19887
25,27,23436
27,26,21069
26,27,24585
27,27,22224
28,5,1694
5,28,4060
28,6,2292
6,28,4890
28,7,2864
7,28,5729
28,8,3453
8,28,6574
28,9,4245
9,28,7517
28,10,4854
10,28,8438
28,11,5682
11,28,9326
28,12,6530
12,28,10253
28,13,7431
13,28,11326
28,14,8360
14,28,12341
28,15,9364
15,28,13420
28,16,10312
16,28,14341
28,17,11377
17,28,15473
28,18,12533
18,28,16559
28,19,13612
19,28,17767
28,20,14742
20,28,18802
28,21,15964
21,28,20049
28,22,17158
22,28,21233
28,23,18367
23,28,22493
28,24,19569
24,28,23480
28,25,20937
25,28,24743
28,26,22133
26,28,25994
28,27,23396
27,28,27248
28,28,24600
29,5,1739
5,29,4238
29,6,2342
6,29,5138
29,7,2935
7,29,5995
29,8,3519
8,29,7053
29,9,4237
9,29,7903
29,10,5050
10,29,8829
29,11,5871
11,29,9793
29,12,6733
12,29,10811
29,13,7654
13,29,11923
29,14,8756
14,29,12954
29,15,9749
15,29,14096
29,16,10716
16,29,15028
29,17,11858
17,29,16351
29,18,12983
18,29,17516
29,19,14191
19,29,18610
29,20,15384
20,29,19854
29,21,16632
21,29,21056
29,22,17926
22,29,22349
29,23,19224
23,29,23653
29,24,20494
24,29,24770
29,25,21838
25,29,26128
29,26,23173
26,29,27405
29,27,24530
27,29,28767
29,28,25848
28,29,30115
29,29,27193
30,5,1770
5,30,4456
30,6,2398
6,30,5364
30,7,3018
7,30,6307
30,8,3635
8,30,7253
30,9,4421
9,30,8272
30,10,5204
10,30,9213
30,11,6095
11,30,10242
30,12,6970
12,30,11328
30,13,7949
13,30,12424
30,14,8979
14,30,13558
30,15,10087
15,30,14796
30,16,11145
16,30,15759
30,17,12313
17,30,17076
30,18,13569
18,30,18252
30,19,14755
19,30,19554
30,20,16018
20,30,20835
30,21,17336
21,30,22183
30,22,18706
22,30,23504
30,23,20058
23,30,24876
30,24,21376
24,30,26037
