X,Y,time_us
74,54,0
39,33,0
54,52,1
23,7,1
30,14,0
40,40,0
19,94,0
69,82,0
10,65,1
46,19,0
84,77,1
69,21,0
47,20,1
86,11,0
74,41,0
68,5,0
12,27,0
10,68,1
72,31,0
12,74,1
21,27,0
71,9,0
74,24,0
55,42,11
82,29,0
9,73,0
69,24,11
20,69,0
71,87,0
99,63,1
74,17,0
7,81,0
13,76,0
37,64,1
29,59,10
66,60,0
13,66,0
80,28,0
41,93,1
47,62,0
52,33,1
56,5,0
41,69,0
64,89,1
58,43,0
58,70,1
100,55,0
18,49,0
42,40,0
10,92,1
17,18,0
79,98,0
33,20,0
89,14,0
25,13,0
36,83,1
85,53,0
69,91,1
34,74,0
44,29,0
15,48,0
76,35,0
12,10,0
70,57,1
31,36,0
99,64,0
55,78,0
96,68,0
47,37,1
23,94,1
61,68,0
82,76,1
25,46,1
5,33,1
65,66,1
68,55,0
19,53,1
7,64,1
12,27,0
85,35,1
65,28,1
98,89,0
67,11,0
9,96,0
59,6,0
13,53,0
75,60,0
18,96,0
69,59,0
5,8,1
86,68,0
72,36,0
12,60,0
29,5,1
55,51,0
89,93,0
72,93,0
94,96,0
76,87,0
74,45,0
87,34,0
93,43,1
6,59,0
24,98,1
41,81,0
52,19,0
80,81,0
8,67,0
90,76,0
36,17,0
36,61,1
28,18,10
5,62,0
56,72,0
69,59,10
86,96,0
52,48,1
48,74,0
16,41,0
38,86,1
19,24,0
79,94,0
21,51,0
100,79,0
81,8,0
8,16,1
52,29,0
64,45,0
33,19,1
46,72,0
54,61,0
5,77,1
65,32,0
80,76,1
51,77,0
90,67,0
14,41,1
55,97,11
54,99,0
89,81,1
6,42,0
93,18,1
21,95,0
42,85,1
18,67,1
63,99,0
49,76,0
41,71,0
26,55,0
88,84,0
47,52,11
43,66,0
35,78,0
79,91,1
42,33,0
23,78,0
31,72,0
60,9,0
88,86,0
55,57,1
70,46,1
38,11,1
45,68,0
37,95,0
30,23,0
34,6,0
24,85,0
27,100,1
27,82,0
16,61,0
49,38,0
60,58,0
83,53,0
97,15,0
76,23,0
62,10,0
51,5,0
75,53,0
80,63,0
41,40,0
75,65,0
53,46,0
30,27,0
93,50,0
52,94,0
15,93,0
46,54,1
6,13,0
90,51,1
38,16,1
91,75,1
82,15,0
35,22,0
6,87,0
98,79,0
94,10,0
87,51,0
74,12,0
99,77,0
6,46,0
100,50,0
96,31,11
24,66,1
75,82,0
41,12,0
51,9,0
72,11,0
11,22,1
20,74,0
80,13,0
90,77,0
15,15,1
81,50,0
89,59,0
76,45,0
71,29,0
32,67,0
93,56,0
39,79,0
8,48,1
21,90,0
28,83,1
41,41,0
76,68,0
99,87,0
82,28,0
10,56,0
88,53,0
86,23,0
52,45,0
49,6,0
77,70,0
98,14,1
100,23,1
61,81,0
91,51,1
95,50,0
51,86,1
75,85,0
41,86,1
50,44,1
97,75,10
54,66,11
69,37,1
60,28,1
77,23,0
10,45,0
56,71,11
75,90,0
30,60,0
53,89,0
74,61,0
54,21,1
25,34,0
100,31,0
25,20,1
71,12,1
51,58,0
34,15,0
20,40,0
81,70,0
13,6,11
67,16,0
28,34,0
80,60,1
76,80,0
98,31,0
63,11,0
88,77,0
44,55,0
90,8,0
33,5,1
54,28,0
8,41,0
11,85,0
10,57,0
92,23,0
67,49,0
96,64,1
8,44,0
36,45,0
54,19,1
5,94,0
47,45,0
71,30,0
22,90,0
72,47,0
90,34,0
23,61,0
80,23,0
41,85,1
77,28,1
96,89,1
10,40,0
24,22,0
45,90,0
89,96,0
63,43,0
32,20,1
20,10,1
30,55,1
70,32,0
67,14,0
53,18,0
73,79,1
26,99,0
67,48,1
49,93,1
77,36,1
56,55,0
19,85,0
52,79,1
50,71,0
68,22,0
39,72,0
33,19,1
83,62,0
60,72,0
33,60,0
41,39,1
39,14,0
56,89,0
80,11,0
94,17,0
35,8,0
79,50,0
11,34,1
51,45,1
41,13,0
71,9,1
26,60,0
10,12,1
66,42,1
87,6,1
9,9,1
81,28,0
67,70,0
42,63,0
85,88,1
95,93,0
10,82,0
29,13,1
87,70,0
72,67,1
17,72,0
68,49,0
83,84,1
54,69,1
63,40,0
89,84,0
70,9,0
12,67,0
83,24,0
87,97,11
39,66,0
98,38,0
42,5,0
80,8,0
77,100,0
12,49,1
74,96,0
75,87,11
89,65,0
96,97,0
21,60,0
39,30,0
74,54,0
38,27,0
21,98,0
99,35,0
46,74,0
60,27,0
14,11,0
13,58,1
78,82,0
48,93,0
97,77,1
65,54,1
12,30,0
22,53,0
25,21,0
59,5,1
16,23,0
92,65,1
76,68,1
21,33,1
12,84,1
73,51,0
43,88,1
88,12,1
88,90,0
61,56,1
65,13,0
13,19,0
46,40,0
28,71,0
50,48,0
99,44,0
42,72,0
100,5,1
91,7,1
52,38,1
72,51,0
49,89,0
15,80,0
7,82,0
33,41,1
35,71,1
12,98,1
40,66,1
100,68,0
39,60,0
57,83,0
63,27,1
63,8,11
100,62,0
90,34,0
40,16,0
17,47,1
43,42,1
61,68,0
86,79,1
100,5,0
71,77,0
37,51,0
41,90,0
16,75,1
6,83,0
18,16,0
80,55,0
62,47,0
73,62,0
74,20,0
12,9,1
19,70,11
96,100,1
44,16,0
36,45,0
98,66,0
56,62,0
10,100,0
74,76,0
88,39,1
80,58,0
21,47,0
53,47,0
46,25,0
48,73,0
39,15,0
95,89,0
33,56,1
100,37,1
99,61,1
69,93,1
54,91,0
78,65,0
39,48,0
25,66,0
46,89,0
68,94,0
71,38,0
52,99,0
23,100,0
52,40,0
54,43,0
22,36,0
34,43,0
20,29,0
80,28,11
