size,time_us
5,811
7,1035
9,1839
11,2992
13,4774
15,7202
17,11287
19,15369
21,20348
23,26624
25,33954
27,42614
29,52449
31,63998
33,76981
35,91710
37,107953
39,126525
41,146596
43,169287
45,193415
47,220599
49,249686
51,281623
53,315454
55,352919
57,392227
59,435335
61,480608
63,529403
65,581261
67,636959
69,694988
71,757932
73,822961
75,892571
77,966022
79,1043560
81,1123474
83,1209987
85,1298011
87,1393237
89,1490540
91,1594240
93,1700805
95,1813738
97,1929036
99,2052117
