X,Y,time_us
47,105,59809
105,53,74725
53,105,74033
105,59,90082
59,105,89485
105,65,106484
65,105,105864
105,71,123683
71,105,123113
105,77,141536
77,105,141096
105,83,160018
83,105,159624
105,89,178959
89,105,178630
105,95,198194
95,105,197990
105,101,217655
101,105,217574
110,35,37404
35,110,36834
110,41,49873
41,110,49241
110,47,63738
47,110,63094
110,53,78947
53,110,78283
110,59,95350
59,110,94660
110,65,112817
65,110,112137
110,71,131189
71,110,130589
110,77,150373
77,110,149808
110,83,170285
83,110,169749
110,89,190709
89,110,190292
110,95,211605
95,110,211281
110,101,232780
101,110,232538
110,107,254133
107,110,254104
115,35,39330
35,115,38693
115,41,52447
41,115,51734
115,47,67127
47,115,66393
115,53,83231
53,115,82428
115,59,100575
59,115,99792
115,65,119124
65,115,118403
115,71,138715
71,115,138006
115,77,159241
77,115,158569
115,83,180525
83,115,179915
115,89,202439
89,115,201886
115,95,224980
95,115,224566
115,101,247873
101,115,247582
115,107,271097
107,115,270945
115,113,294499
113,115,294448
120,41,55037
41,120,54274
120,47,70490
47,120,69642
120,53,87454
53,120,86663
120,59,105817
59,120,105028
120,65,125477
65,120,124648
120,71,146264
71,120,145499
120,77,168071
77,120,167324
120,83,190769
83,120,190065
120,89,214252
89,120,213650
120,95,238384
95,120,237870
120,101,262993
101,120,262590
120,107,288043
107,120,287734
120,113,313324
113,120,313147
120,119,338802
119,120,338789
125,41,57577
41,125,56790
125,47,73816
47,125,72963
125,53,91703
53,125,90803
125,59,111083
59,125,110150
125,65,131805
65,125,130923
125,71,153807
71,125,152905
125,77,176930
77,125,176010
125,83,201057
83,125,200230
125,89,226036
89,125,225325
125,95,251789
95,125,251118
125,101,278123
101,125,277568
125,107,304973
107,125,304575
125,113,332230
113,125,331917
125,119,359752
119,125,359557
125,125,387295
130,41,60155
41,130,59274
130,47,77163
47,130,76247
130,53,95931
53,130,94948
130,59,116319
59,130,115327
130,65,138076
65,130,137152
130,71,161348
71,130,160353
130,77,185750
77,130,184804
130,83,211283
83,130,210395
130,89,237765
89,130,236947
130,95,265156
95,130,264344
130,101,293231
101,130,292546
130,107,321889
107,130,321335
130,113,351133
113,130,350656
130,119,380669
119,130,380338
130,125,410373
125,130,410173
135,41,62693
41,135,61806
135,47,80534
47,135,79593
135,53,100152
53,135,99167
135,59,121529
59,135,120510
135,65,144473
65,135,143413
135,71,168838
71,135,167807
135,77,194568
77,135,193563
135,83,221537
83,135,220491
135,89,249567
89,135,248614
135,95,278513
95,135,277625
135,101,308361
101,135,307560
135,107,338866
107,135,338153
135,113,369933
113,135,369375
135,119,401548
119,135,401096
135,125,433464
125,135,433140
135,131,465508
131,135,465418
140,47,83854
47,140,82847
140,53,104425
53,140,103362
140,59,126753
59,140,125672
140,65,150806
65,140,149652
140,71,176388
71,140,175272
140,77,203427
77,140,202313
140,83,231740
83,140,230679
140,89,261308
89,140,260278
140,95,291922
95,140,290891
140,101,323480
101,140,322580
140,107,355761
107,140,355035
140,113,388847
113,140,388181
140,119,422458
119,140,421850
140,125,456475
125,140,456028
140,131,490815
131,140,490569
140,137,525344
137,140,525325
145,47,87214
47,145,86160
145,53,108608
53,145,107486
145,59,131940
59,145,130853
145,65,157143
65,145,155920
145,71,183959
71,145,182741
145,77,212283
77,145,211053
145,83,242000
83,145,240878
145,89,273066
89,145,271956
145,95,305347
95,145,304254
145,101,338561
101,145,337569
145,107,372744
107,145,371766
145,113,407707
113,145,406901
145,119,443340
119,145,442699
145,125,479527
125,145,478992
145,131,516167
131,145,515686
145,137,553020
137,145,552744
145,143,590041
143,145,589946
151,47,91261
47,151,90130
151,54,117692
54,151,116441
151,61,146893
61,151,145636
151,68,178640
68,151,177306
151,75,212703
75,151,211447
151,82,249006
82,151,247703
151,89,287210
89,151,285961
151,96,327200
96,151,325960
151,103,368744
103,151,367584
151,110,411643
110,151,410643
151,117,455673
117,151,454752
151,124,500702
124,151,499921
151,131,546500
131,151,545885
151,138,592847
138,151,592379
151,145,639583
145,151,639308
157,54,122955
54,157,121665
157,61,153574
61,157,152253
157,68,186911
68,157,185542
157,75,222786
75,157,221398
157,82,260984
82,157,259586
157,89,301317
89,157,299894
157,96,343590
96,157,342265
157,103,387536
103,157,386262
157,110,433081
110,157,431931
157,117,479971
117,157,478888
157,124,527911
124,157,526984
157,131,576825
131,157,576056
157,138,626520
138,157,625917
157,145,676738
145,157,676269
157,152,727197
152,157,727001
163,54,128180
54,163,126922
163,61,160278
61,163,158818
163,68,195220
68,163,193742
163,75,232869
75,163,231347
163,82,273018
82,163,271508
163,89,315402
89,163,313905
163,96,359964
96,163,358497
163,103,406440
103,163,405001
163,110,454550
110,163,453231
163,117,504172
117,163,502941
163,124,555161
124,163,554055
163,131,607229
131,163,606257
163,138,660140
138,163,659332
163,145,713821
145,163,713225
163,152,767974
152,163,767602
163,159,822467
159,163,822288
169,54,133513
54,169,132062
169,61,166939
61,169,165378
169,68,203520
68,169,202031
169,75,242922
75,169,241331
169,82,285017
82,169,283346
169,89,329545
89,169,327941
169,96,376398
96,169,374819
169,103,425232
103,169,423652
169,110,476043
110,169,474562
169,117,528485
117,169,527079
169,124,582359
124,169,581080
169,131,637560
131,169,636372
169,138,693765
138,169,692889
169,145,750903
145,169,750172
169,152,808776
152,169,808229
169,159,867095
159,169,866694
169,166,925566
166,169,925504
175,54,138815
54,175,137292
175,61,173728
61,175,172077
175,68,211856
68,175,210201
175,75,253035
75,175,251335
175,82,297053
82,175,295277
175,89,343672
89,175,341894
175,96,392801
96,175,391072
175,103,444119
103,175,442431
175,110,497445
110,175,495875
175,117,552720
117,175,551129
175,124,609633
124,175,608174
175,131,667851
131,175,666620
175,138,727449
138,175,726339
175,145,788091
145,175,787045
175,152,849581
152,175,848777
175,159,911659
159,175,911153
175,166,974282
166,175,973885
175,173,1037041
173,175,1036880
181,61,180424
61,181,178710
181,68,220141
68,181,218398
181,75,263094
75,181,261240
181,82,309017
82,181,307174
181,89,357784
89,181,355899
181,96,409176
96,181,407271
181,103,462977
103,181,461147
181,110,518988
110,181,517195
181,117,576969
117,181,575294
181,124,636829
124,181,635212
181,131,698261
131,181,696807
181,138,761130
138,181,759802
181,145,825181
145,181,824045
181,152,890332
152,181,889301
181,159,956219
159,181,955466
181,166,1022774
166,181,1022240
*** PANIC ***
Out of memory
