SOURCE:

[ 0.380002064000000, -0.243142362000000, -0.319745920000000,  0.759988110000000]

[0.0108367950000000, -0.484535765000000,  0.687703766000000, -0.361039414000000]

[ 0.182981080000000, -0.585235722000000, -0.862443925000000,  0.961136338000000]

[ 0.109569827000000,  0.252523862000000, -0.180186213000000, -0.829990423000000]

TEMP:

[ 0.883339159000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.372346961000000,  0.838178271000000, -0.654563468000000, 0.0545750620000000]

[  1.21804390000000, -0.654563468000000,   2.04357551000000, -0.770070232000000]

[-0.592931535000000, 0.0545750620000000, -0.770070232000000,  0.797125022000000]

LLT:

[ 0.939861244000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.396172268000000,  0.825364044000000, -0.654563468000000, 0.0545750620000000]

[  1.29598268600000, -0.170992509000000,  0.578589621000000, -0.770070232000000]

[-0.630871353000000, -0.236693946000000, 0.0121938370000000,  0.585622441000000]

TIME:

173

rows,cols,time_us
57,47,9753

47,57,16035

57,49,10938

49,57,16413

57,51,12179

51,57,16452

57,53,13534

53,57,16484

57,55,14926

55,57,16530

57,57,16512

59,21,1177

21,59,11328

59,23,1449

23,59,11310

59,25,1740

25,59,14275

59,27,2055

27,59,14313

59,29,2476

29,59,14332

59,31,2865

31,59,14365

59,33,3918

33,59,16253

59,35,4495

35,59,16273

59,37,5221

37,59,16329

59,39,5965

39,59,17411

59,41,6798

41,59,17417

59,43,7703

43,59,17467

59,45,8681

45,59,17470

59,47,9759

47,59,17957

59,49,10935

49,59,18008

59,51,12131

51,59,18013

59,53,13497

53,59,17995

59,55,14954

55,59,18036

59,57,16540

57,59,18144

59,59,18126

61,23,1451

23,61,15425

61,25,1740

25,61,15414

61,27,2068

27,61,15439

61,29,2476

29,61,15464

61,31,2878

31,61,15488

61,33,3910

33,61,17631

61,35,4508

35,61,17681

61,37,5199

37,61,17681

61,39,5942

39,61,18987

61,41,6816

41,61,18988

61,43,7703

43,61,18979

61,45,8700

45,61,19015

61,47,9743

47,61,19649

61,49,10924

49,61,19691

61,51,12158

51,61,19689

61,53,13516

53,61,19723

61,55,14957

55,61,19727

61,57,16558

57,61,19898

61,59,18166

59,61,19958

61,61,19921

63,23,1450

23,63,16538

63,25,1774

25,63,16556

63,27,2063

27,63,16586

63,29,2446

29,63,16605

63,31,2902

31,63,19062

63,33,3917

33,63,19021

63,35,4513

35,63,19028

63,37,5208

37,63,19042

63,39,5941

39,63,19066

63,41,6799

41,63,20603

