X,Y,time_us
125,54,23714
54,125,23666
125,61,29424
61,125,29375
125,68,35559
68,125,35508
125,75,42048
75,125,42047
125,82,48948
82,125,48885
125,89,56119
89,125,56114
125,96,63499
96,125,63510
125,103,71192
103,125,71174
125,110,78979
110,125,78948
125,117,86889
117,125,86857
125,124,94847
124,125,94842
130,40,14494
40,130,14419
130,47,19355
47,130,19313
130,54,24801
54,130,24768
130,61,30788
61,130,30743
130,68,37240
68,130,37189
130,75,44112
75,130,44084
130,82,51393
82,130,51344
130,89,59005
89,130,58972
130,96,66917
96,130,66849
130,103,75011
103,130,74982
130,110,83327
110,130,83326
130,117,91787
117,130,91761
130,124,100393
124,130,100339
135,47,20198
47,135,20158
135,54,25919
54,135,25811
135,61,32148
61,135,32101
135,68,38934
68,135,38883
135,75,46187
75,135,46114
135,82,53855
82,135,53832
135,89,61894
89,135,61840
135,96,70236
96,135,70186
135,103,78865
103,135,78801
135,110,87710
110,135,87723
135,117,96733
117,135,96716
135,124,105889
124,135,105882
135,131,115110
131,135,115121
140,47,21011
47,140,20995
140,54,26957
54,140,26936
140,61,33528
61,140,33513
140,68,40631
68,140,40594
140,75,48226
75,140,48197
140,82,56337
82,140,56270
140,89,64752
89,140,64745
140,96,73567
96,140,73543
140,103,82698
103,140,82680
140,110,92109
110,140,92061
140,117,101659
117,140,101672
140,124,111411
124,140,111436
140,131,121293
131,140,121274
140,138,131246
138,140,131222
145,47,21837
47,145,21799
145,54,28059
54,145,27994
145,61,34898
61,145,34875
145,68,42338
68,145,42266
145,75,50303
75,145,50237
145,82,58745
82,145,58710
145,89,67613
89,145,67544
145,96,76920
96,145,76896
145,103,86518
103,145,86515
145,110,96463
110,145,96427
145,117,106621
117,145,106576
145,124,116937
124,145,116920
145,131,127463
131,145,127461
145,138,138070
138,145,138013
145,145,148677
151,53,28400
53,151,28321
151,61,36566
61,151,36490
151,69,45539
69,151,45509
151,77,55256
77,151,55190
151,85,65648
85,151,65623
151,93,76670
93,151,76607
151,101,88188
101,151,88130
151,109,100146
109,151,100095
151,117,112529
117,151,112451
151,125,125172
125,151,125108
151,133,138118
133,151,138031
151,141,151236
141,151,151173
151,149,164333
149,151,164323
157,53,29654
53,157,29619
157,61,38202
61,157,38158
157,69,47625
69,157,47603
157,77,57884
77,157,57810
157,85,68826
85,157,68766
157,93,80437
93,157,80400
157,101,92639
101,157,92586
157,109,105318
109,157,105291
157,117,118462
117,157,118430
157,125,131910
125,157,131858
157,133,145730
133,157,145739
157,141,159744
141,157,159726
157,149,173902
149,157,173867
157,157,188091
163,53,30888
53,163,30838
163,61,39857
61,163,39804
163,69,49738
69,163,49687
163,77,60446
77,163,60369
163,85,71988
85,163,71919
163,93,84208
93,163,84147
163,101,97052
101,163,96977
163,109,110457
109,163,110399
163,117,124346
117,163,124330
163,125,138668
125,163,138635
163,133,153382
133,163,153316
163,141,168291
141,163,168269
163,149,183411
149,163,183423
163,157,198681
157,163,198713
169,53,32135
53,169,32113
169,61,41479
61,169,41412
169,69,51817
69,169,51776
169,77,63074
77,169,62977
169,85,75110
85,169,75089
169,93,87966
93,169,87936
169,101,101478
101,169,101417
169,109,115568
109,169,115544
169,117,130226
117,169,130231
169,125,145404
125,169,145412
169,133,160946
133,169,160873
169,141,176863
141,169,176772
169,149,192938
149,169,192951
169,157,209335
157,169,209292
169,165,225749
165,169,225737
175,53,33422
53,175,33355
175,61,43166
61,175,43082
175,69,53956
69,175,53874
175,77,65646
77,175,65570
175,85,78306
85,175,78190
175,93,91698
93,175,91681
175,101,105924
101,175,105872
175,109,120737
109,175,120671
175,117,136165
117,175,136107
175,125,152134
125,175,152121
175,133,168628
133,175,168530
175,141,185395
141,175,185379
175,149,202512
149,175,202495
175,157,219862
157,175,219851
175,165,237380
165,175,237418
175,173,255053
173,175,254969
181,61,44811
61,181,44726
181,69,56041
69,181,55987
181,77,68265
77,181,68203
181,85,81460
85,181,81374
181,93,95508
93,181,95410
181,101,110328
101,181,110267
181,109,125917
109,181,125809
181,117,142092
117,181,142036
181,125,158889
125,181,158831
181,133,176184
133,181,176149
181,141,193966
141,181,193878
181,149,212084
149,181,212007
181,157,230470
157,181,230434
181,165,249027
165,181,249058
181,173,267857
173,181,267815
181,181,286669
187,61,46420
61,187,46379
187,69,58142
69,187,58092
187,77,70877
77,187,70821
187,85,84593
85,187,84525
187,93,99253
93,187,99207
187,101,114755
101,187,114676
187,109,131063
109,187,130941
187,117,148025
117,187,147973
187,125,165639
125,187,165575
187,133,183826
133,187,183739
187,141,202482
141,187,202430
187,149,221610
149,187,221487
187,157,241025
157,187,240960
187,165,260784
165,187,260737
187,173,280652
173,187,280623
187,181,300717
181,187,300679
193,61,48127
61,193,48050
193,69,60234
69,193,60167
193,77,73442
77,193,73401
193,85,87777
85,193,87683
193,93,103018
93,193,102897
193,101,119181
101,193,119103
193,109,136207
109,193,136067
193,117,153960
117,193,153831
193,125,172387
125,193,172315
193,133,191433
133,193,191375
193,141,211059
141,193,210972
193,149,231148
149,193,231024
193,157,251605
157,193,251584
193,165,272445
165,193,272404
193,173,293452
173,193,293481
193,181,314671
181,193,314691
193,189,336038
189,193,336109
199,61,49759
61,199,49653
199,69,62299
69,199,62240
199,77,76070
77,199,75953
199,85,90906
85,199,90841
199,93,106767
93,199,106685
199,101,123601
101,199,123511
199,109,141354
109,199,141219
199,117,159818
117,199,159763
199,125,179138
125,199,179094
199,133,199042
133,199,198985
199,141,219573
141,199,219530
199,149,240720
149,199,240620
199,157,262189
157,199,262110
199,165,284045
165,199,284035
199,173,306276
173,199,306259
199,181,328793
181,199,328742
199,189,351352
189,199,351370
199,197,374024
197,199,374064
205,68,62743
68,205,62633
205,77,78677
77,205,78545
205,86,96031
86,205,95986
205,95,114812
95,205,114735
205,104,134829
104,205,134741
205,113,155989
113,205,155936
205,122,178241
122,205,178066
205,131,201410
131,205,201375
205,140,225423
140,205,225397
205,149,250234
149,205,250161
205,158,275617
158,205,275567
205,167,301588
167,205,301495
205,176,327941
176,205,327861
205,185,354692
185,205,354624
205,194,381606
194,205,381636
205,203,408732
203,205,408722
212,68,65097
68,212,64978
212,77,81710
77,212,81529
212,86,99823
86,212,99755
212,95,119427
95,212,119332
212,104,140327
104,212,140191
212,113,162451
113,212,162389
212,122,185748
122,212,185661
212,131,210016
131,212,209947
212,140,235230
140,212,235173
212,149,261290
149,212,261261
212,158,288116
158,212,288028
212,167,315533
167,212,315437
212,176,343478
176,212,343356
212,185,371749
185,212,371753
212,194,400359
194,212,400362
212,203,429242
203,212,429286
212,212,458159
219,68,67472
68,219,67352
219,77,84751
77,219,84635
219,86,103612
86,219,103451
219,95,123972
95,219,123949
219,104,145769
104,219,145718
219,113,168876
113,219,168843
219,122,193222
122,219,193113
219,131,218714
131,219,218601
219,140,245129
140,219,245046
219,149,272480
149,219,272427
219,158,300579
158,219,300544
219,167,329432
167,219,329366
219,176,358912
176,219,358849
219,185,388825
185,219,388824
219,194,419170
194,219,419168
219,203,449842
203,219,449824
219,212,480690
212,219,480623
226,68,69847
68,226,69744
226,77,87774
77,226,87658
226,86,107376
86,226,107248
226,95,128576
95,226,128414
226,104,151224
104,226,151147
226,113,175371
113,226,175241
226,122,200720
122,226,200590
226,131,227310
131,226,227151
226,140,254945
140,226,254863
226,149,283542
149,226,283481
226,158,313097
158,226,313022
226,167,343394
167,226,343334
226,176,374390
176,226,374295
226,185,405881
185,226,405758
226,194,437934
194,226,437865
226,203,470324
203,226,470318
226,212,503020
212,226,503021
226,221,535933
221,226,535819
233,77,90797
77,233,90686
233,86,111137
86,233,111045
233,95,133163
95,233,133056
233,104,156723
104,233,156682
233,113,181807
113,233,181690
233,122,208194
122,233,208138
233,131,235902
131,233,235832
233,140,264802
140,233,264674
233,149,294753
149,233,294590
233,158,325634
158,233,325486
233,167,357337
167,233,357267
233,176,389856
176,233,389755
233,185,423066
185,233,422961
233,194,456728
194,233,456706
233,203,490896
203,233,490839
233,212,525376
212,233,525352
233,221,560173
221,233,560150
233,230,594962
230,233,595025
240,77,93817
77,240,93716
240,86,114929
86,240,114801
240,95,137731
95,240,137631
240,104,162193
104,240,162093
240,113,188238
113,240,188176
240,122,215713
122,240,215650
240,131,244539
131,240,244477
240,140,274650
140,240,274512
240,149,305858
149,240,305733
240,158,338105
158,240,338015
240,167,371315
167,240,371208
240,176,405340
176,240,405199
240,185,440075
185,240,440010
240,194,475467
194,240,475459
240,203,511344
203,240,511396
240,212,547784
212,240,547682
240,221,584469
221,240,584369
240,230,621375
230,240,621339
240,239,658427
239,240,658374
247,77,96874
77,247,96711
247,86,118694
86,247,118583
247,95,142300
95,247,142170
247,104,167686
104,247,167568
247,113,194716
113,247,194492
247,122,223214
122,247,223087
247,131,253179
131,247,253005
247,140,284453
140,247,284296
247,149,316984
149,247,316809
247,158,350565
158,247,350398
247,167,385248
167,247,385171
247,176,420763
176,247,420704
247,185,457214
185,247,457091
247,194,494243
194,247,494190
247,203,532027
203,247,531881
247,212,570189
212,247,570068
247,221,608735
221,247,608769
247,230,647704
230,247,647630
247,239,686742
239,247,686784
254,77,99847
77,254,99813
254,86,122394
86,254,122328
254,95,146903
95,254,146762
254,104,173162
104,254,173041
254,113,201124
113,254,200992
254,122,230687
122,254,230556
254,131,261804
131,254,261697
254,140,294290
140,254,294059
254,149,328111
149,254,327971
254,158,363097
158,254,362973
254,167,399205
167,254,399062
254,176,436271
176,254,436166
254,185,474267
185,254,474121
254,194,512998
194,254,512859
254,203,552482
203,254,552338
254,212,592485
212,254,592488
254,221,633020
221,254,632893
254,230,673964
230,254,673909
254,239,715169
239,254,715116
*** PANIC ***
Out of memory
