X,Y,time_us
13,53,24
53,15,27
15,53,26
53,17,31
17,53,30
53,19,34
19,53,34
53,21,38
21,53,36
53,23,40
23,53,40
53,25,45
25,53,42
53,27,47
27,53,46
53,29,49
29,53,49
53,31,54
31,53,53
53,33,57
33,53,55
53,35,61
35,53,60
53,37,64
37,53,62
53,39,66
39,53,66
53,41,70
41,53,69
53,43,73
43,53,74
53,45,76
45,53,76
53,47,80
47,53,81
53,49,83
49,53,84
53,51,87
51,53,87
53,53,90
55,11,20
11,55,23
55,13,24
13,55,24
55,15,27
15,55,27
55,17,31
17,55,30
55,19,36
19,55,34
55,21,37
21,55,37
55,23,41
23,55,41
55,25,45
25,55,45
55,27,48
27,55,48
55,29,52
29,55,51
55,31,56
31,55,54
55,33,58
33,55,59
55,35,62
35,55,63
55,37,65
37,55,66
55,39,70
39,55,70
55,41,73
41,55,72
55,43,77
43,55,75
55,45,80
45,55,80
55,47,83
47,55,83
55,49,87
49,55,86
55,51,90
51,55,90
55,53,96
53,55,93
55,55,96
57,13,26
13,57,26
57,15,29
15,57,29
57,17,32
17,57,32
57,19,35
19,57,36
57,21,40
21,57,39
57,23,42
23,57,42
57,25,45
25,57,47
57,27,50
27,57,49
57,29,55
29,57,54
57,31,57
31,57,58
57,33,61
33,57,60
57,35,64
35,57,65
57,37,69
37,57,67
57,39,72
39,57,71
57,41,74
41,57,75
57,43,79
43,57,79
57,45,84
45,57,82
57,47,86
47,57,86
57,49,90
49,57,90
57,51,94
51,57,93
57,53,96
53,57,97
57,55,100
55,57,100
57,57,104
59,13,26
13,59,32
59,15,31
15,59,29
59,17,35
17,59,33
59,19,37
19,59,37
59,21,41
21,59,40
59,23,43
23,59,45
59,25,49
25,59,48
59,27,51
27,59,50
59,29,55
29,59,54
59,31,60
31,59,60
59,33,62
33,59,62
59,35,66
35,59,67
59,37,71
37,59,71
59,39,75
39,59,74
59,41,78
41,59,78
59,43,81
43,59,81
59,45,86
45,59,84
59,47,89
47,59,89
59,49,93
49,59,92
59,51,95
51,59,96
59,53,100
53,59,100
59,55,103
55,59,103
59,57,107
57,59,106
59,59,111
61,13,26
13,61,29
61,15,30
15,61,30
61,17,35
17,61,34
61,19,39
19,61,38
61,21,42
21,61,42
61,23,45
23,61,45
61,25,48
25,61,49
61,27,54
27,61,53
61,29,57
29,61,56
61,31,62
31,61,63
61,33,65
33,61,66
61,35,70
35,61,70
61,37,73
37,61,74
61,39,76
39,61,77
61,41,81
41,61,81
61,43,84
43,61,83
61,45,87
45,61,88
61,47,93
47,61,92
61,49,96
49,61,96
61,51,100
51,61,99
61,53,104
53,61,102
61,55,106
55,61,107
61,57,110
57,61,109
61,59,114
59,61,114
61,61,118
63,13,27
13,63,29
63,15,32
15,63,31
63,17,34
17,63,54
63,19,39
19,63,38
63,21,44
21,63,43
63,23,48
23,63,47
63,25,51
25,63,50
63,27,55
27,63,55
63,29,60
29,63,58
63,31,62
31,63,64
63,33,68
33,63,68
63,35,72
35,63,70
63,37,76
37,63,75
63,39,79
39,63,79
63,41,82
41,63,84
63,43,88
43,63,88
63,45,92
45,63,92
63,47,95
47,63,95
63,49,99
49,63,98
63,51,102
51,63,103
63,53,107
53,63,107
63,55,110
55,63,110
63,57,114
57,63,114
63,59,118
59,63,117
63,61,122
61,63,122
63,63,125
65,13,28
13,65,30
65,15,33
15,65,32
65,17,37
17,65,36
65,19,40
19,65,40
65,21,44
21,65,45
65,23,48
23,65,48
65,25,52
25,65,52
65,27,57
27,65,57
65,29,60
29,65,60
65,31,65
31,65,67
65,33,70
33,65,70
65,35,74
35,65,74
65,37,78
37,65,76
65,39,82
39,65,82
65,41,85
41,65,86
65,43,89
43,65,90
65,45,94
45,65,93
65,47,98
47,65,98
65,49,102
49,65,101
65,51,105
51,65,105
65,53,109
53,65,110
65,55,114
55,65,113
65,57,118
57,65,117
65,59,121
59,65,121
65,61,125
61,65,125
65,63,130
63,65,130
65,65,135
67,15,33
15,67,33
67,17,37
17,67,37
67,19,41
19,67,41
67,21,46
21,67,46
67,23,49
23,67,49
67,25,54
25,67,54
67,27,58
27,67,59
67,29,63
29,67,62
67,31,67
31,67,67
67,33,71
33,67,72
67,35,76
35,67,76
67,37,80
37,67,80
67,39,84
39,67,85
67,41,88
41,67,88
67,43,92
43,67,92
67,45,96
45,67,97
67,47,100
47,67,101
67,49,105
49,67,104
67,51,108
51,67,108
67,53,113
53,67,113
67,55,117
55,67,117
67,57,122
57,67,121
67,59,125
59,67,125
67,61,129
61,67,131
67,63,134
63,67,134
67,65,137
65,67,137
67,67,145
69,15,49
15,69,34
69,17,38
17,69,38
69,19,43
19,69,44
69,21,47
21,69,47
69,23,52
23,69,51
